VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
,,,,,,,
30GeJHYoerk,121,126,408475,unverified,21,English,outside cloudy day stairs
,,,,,,,
30GeJHYoerk,121,126,180998,unverified,21,English,cloudy day park outside
,,,,,,,
30GeJHYoerk,121,126,197912,unverified,44,English,day park outside cloudy
,,,,,,,
30GeJHYoerk,121,126,280252,unverified,41,English,stairs outside cloudy day
,,,,,,,
30GeJHYoerk,121,126,161492,unverified,66,English,outside cloudy day stairs
,,,,,,,
30GeJHYoerk,121,126,339861,unverified,41,English,cloudy day park outside
,,,,,,,
30GeJHYoerk,121,126,818922,unverified,56,English,day park outside cloudy
,,,,,,,
30GeJHYoerk,121,126,797651,unverified,29,English,stairs outside cloudy day
,,,,,,,
CTIKmoEigCI,3,30,588702,unverified,127,English,inside dark room
,,,,,,,
CTIKmoEigCI,3,30,588702,unverified,176,English,dark room inside
,,,,,,,
CTIKmoEigCI,3,30,408475,unverified,22,English,room inside dark
,,,,,,,
CTIKmoEigCI,3,30,553067,unverified,49,English,inside room dark
,,,,,,,
CTIKmoEigCI,3,30,942917,unverified,82,English,room dark inside
,,,,,,,
CTIKmoEigCI,3,30,968828,unverified,88,English,dark inside room
,,,,,,,
3eqFFRSXwGE,84,96,283974,unverified,79,English,inside bright room
,,,,,,,
3eqFFRSXwGE,84,96,588702,unverified,44,English,bright room inside
,,,,,,,
3eqFFRSXwGE,84,96,588702,unverified,42,English,room inside bright
,,,,,,,
3eqFFRSXwGE,84,96,458080,unverified,95,English,inside room bright
,,,,,,,
3eqFFRSXwGE,84,96,968828,unverified,42,English,room bright inside
,,,,,,,
3eqFFRSXwGE,84,96,984231,unverified,18,English,bright inside room
,,,,,,,
3eqFFRSXwGE,84,96,116080,unverified,32,English,inside bright living room
,,,,,,,
3eqFFRSXwGE,84,96,553067,unverified,31,English,bright living room inside
,,,,,,,
3eqFFRSXwGE,84,96,180998,unverified,41,English,living room inside bright
,,,,,,,
3eqFFRSXwGE,84,96,197912,unverified,173,English,inside living room bright
,,,,,,,
3eqFFRSXwGE,84,96,339861,unverified,45,English,living room bright inside
,,,,,,,
3eqFFRSXwGE,84,96,818922,unverified,84,English,bright inside living room
,,,,,,,
2YhDTpzxd3c,223,232,588702,unverified,46,English,outside clear forest day
,,,,,,,
2YhDTpzxd3c,223,232,588702,unverified,40,English,clear forest day outside
,,,,,,,
2YhDTpzxd3c,223,232,968828,unverified,51,English,road day outside clear
,,,,,,,
2YhDTpzxd3c,223,232,203142,unverified,21,English,day outside clear road
,,,,,,,
2YhDTpzxd3c,223,232,984231,unverified,31,English,clear outside forest day
,,,,,,,
2YhDTpzxd3c,223,232,116080,unverified,14,English,outside road day clear
,,,,,,,
2YhDTpzxd3c,223,232,484638,unverified,23,English,forest day clear outside
,,,,,,,
2YhDTpzxd3c,223,232,553067,unverified,35,English,day clear outside road
,,,,,,,
2YhDTpzxd3c,223,232,408475,unverified,29,English,outside clear day forest
,,,,,,,
2YhDTpzxd3c,223,232,180998,unverified,15,English,clear day road outside
,,,,,,,
2YhDTpzxd3c,223,232,362812,unverified,11,English,day forest outside clear
,,,,,,,
2YhDTpzxd3c,223,232,362812,unverified,12,English,forest outside clear day
,,,,,,,
2YhDTpzxd3c,223,232,161492,unverified,28,English,outside clear day road
,,,,,,,
2YhDTpzxd3c,223,232,818922,unverified,39,English,clear day road outside
,,,,,,,
2YhDTpzxd3c,223,232,339861,unverified,36,English,day forest outside clear
,,,,,,,
2YhDTpzxd3c,223,232,797651,unverified,51,English,road outside clear day
,,,,,,,
ETUJipdnfOM,0,5,588702,unverified,33,English,inside bright room
,,,,,,,
ETUJipdnfOM,0,5,588702,unverified,45,English,bright room inside
,,,,,,,
ETUJipdnfOM,0,5,362812,unverified,20,English,room inside bright
,,,,,,,
ETUJipdnfOM,0,5,968828,unverified,68,English,inside room bright
,,,,,,,
ETUJipdnfOM,0,5,914223,unverified,42,English,room bright inside
,,,,,,,
ETUJipdnfOM,0,5,984231,unverified,62,English,bright inside room
,,,,,,,
YmXCfQm0_CA,109,120,588702,unverified,59,English,outside clear forest day
,,,,,,,
YmXCfQm0_CA,109,120,588702,unverified,250,English,clear forest day outside
,,,,,,,
YmXCfQm0_CA,109,120,968828,unverified,40,English,forest day outside clear
,,,,,,,
YmXCfQm0_CA,109,120,203142,unverified,22,English,day outside clear forest
,,,,,,,
YmXCfQm0_CA,109,120,984231,unverified,27,English,clear outside forest day
,,,,,,,
YmXCfQm0_CA,109,120,116080,unverified,38,English,outside forest day clear
,,,,,,,
YmXCfQm0_CA,109,120,408475,unverified,65,English,forest day clear outside
,,,,,,,
YmXCfQm0_CA,109,120,180998,unverified,32,English,day clear outside forest
,,,,,,,
YmXCfQm0_CA,109,120,362812,unverified,19,English,outside clear day forest
,,,,,,,
YmXCfQm0_CA,109,120,339861,unverified,42,English,clear day forest outside
,,,,,,,
YmXCfQm0_CA,109,120,818922,unverified,60,English,day forest outside clear
,,,,,,,
YmXCfQm0_CA,109,120,797651,unverified,35,English,forest outside clear day
,,,,,,,
YmXCfQm0_CA,109,120,429648,unverified,38,English,outside clear day forest
,,,,,,,
YmXCfQm0_CA,109,120,682611,clean,108,English,clear day forest outside
,,,,,,,
YmXCfQm0_CA,109,120,760882,clean,32,English,day forest outside clear
,,,,,,,
YmXCfQm0_CA,109,120,707318,clean,11,English,forest outside clear day
,,,,,,,
8NFoN0K3bPg,20,28,675312,unverified,65,English,outside clear forest day
,,,,,,,
8NFoN0K3bPg,20,28,588702,unverified,71,English,clear forest day outside
,,,,,,,
8NFoN0K3bPg,20,28,588702,unverified,371,English,forest day outside clear
,,,,,,,
8NFoN0K3bPg,20,28,968828,unverified,43,English,day outside clear forest
,,,,,,,
8NFoN0K3bPg,20,28,388403,unverified,22,English,clear outside forest day
,,,,,,,
8NFoN0K3bPg,20,28,878566,clean,18,English,outside forest day clear
,,,,,,,
8NFoN0K3bPg,20,28,435773,clean,21,English,forest day clear outside
,,,,,,,
8NFoN0K3bPg,20,28,922727,clean,22,English,day clear outside forest
,,,,,,,
8NFoN0K3bPg,20,28,275759,clean,124,English,outside clear day forest
,,,,,,,
8NFoN0K3bPg,20,28,374994,clean,33,English,clear day forest outside
,,,,,,,
8NFoN0K3bPg,20,28,297776,clean,48,English,day forest outside clear
,,,,,,,
8NFoN0K3bPg,20,28,155632,clean,31,English,forest outside clear day
,,,,,,,
8NFoN0K3bPg,20,28,164462,clean,50,English,outside clear day forest
,,,,,,,
8NFoN0K3bPg,20,28,772960,clean,139,English,clear day forest outside
,,,,,,,
8NFoN0K3bPg,20,28,550906,clean,95,English,day forest outside clear
,,,,,,,
8NFoN0K3bPg,20,28,309959,clean,15,English,forest outside clear day
,,,,,,,
hEOGZoYSvT4,82,86,588702,unverified,52,English,inside dark room
,,,,,,,
hEOGZoYSvT4,82,86,362812,unverified,16,English,dark room inside
,,,,,,,
hEOGZoYSvT4,82,86,362812,unverified,14,English,room inside dark
,,,,,,,
hEOGZoYSvT4,82,86,968828,unverified,43,English,inside room dark
,,,,,,,
hEOGZoYSvT4,82,86,203142,unverified,16,English,room dark inside
,,,,,,,
hEOGZoYSvT4,82,86,984231,unverified,36,English,dark inside room
,,,,,,,
jv-eV6jR3Qw,7,12,588702,unverified,36,English,outside clear sea day
,,,,,,,
jv-eV6jR3Qw,7,12,588702,unverified,28,English,clear sea day outside
,,,,,,,
jv-eV6jR3Qw,7,12,408475,unverified,29,English,sea day outside clear
,,,,,,,
jv-eV6jR3Qw,7,12,553067,unverified,24,English,day outside clear sea
,,,,,,,
jv-eV6jR3Qw,7,12,259821,unverified,23,English,clear outside sea day
,,,,,,,
jv-eV6jR3Qw,7,12,968828,unverified,55,English,outside sea day clear
,,,,,,,
jv-eV6jR3Qw,7,12,984231,unverified,32,English,sea day clear outside
,,,,,,,
jv-eV6jR3Qw,7,12,116080,unverified,16,English,day clear outside sea
,,,,,,,
jv-eV6jR3Qw,7,12,896610,unverified,21,English,outside clear day sea
,,,,,,,
jv-eV6jR3Qw,7,12,116080,unverified,49,English,clear day sea outside
,,,,,,,
jv-eV6jR3Qw,7,12,825347,clean,14,English,day sea outside clear
,,,,,,,
jv-eV6jR3Qw,7,12,553931,clean,18,English,sea outside clear day
,,,,,,,
jv-eV6jR3Qw,7,12,615204,clean,49,English,outside clear day sea
,,,,,,,
jv-eV6jR3Qw,7,12,297776,clean,36,English,clear day sea outside
,,,,,,,
jv-eV6jR3Qw,7,12,159786,clean,284,English,day sea outside clear
,,,,,,,
jv-eV6jR3Qw,7,12,135621,clean,78,English,sea outside clear day
,,,,,,,
Sg5rTYrkpnU,35,48,588702,unverified,47,English,outside clear road day
,,,,,,,
Sg5rTYrkpnU,35,48,588702,unverified,39,English,clear road day outside
,,,,,,,
Sg5rTYrkpnU,35,48,968828,unverified,30,English,road day outside clear
,,,,,,,
Sg5rTYrkpnU,35,48,984231,unverified,15,English,day outside clear road
,,,,,,,
Sg5rTYrkpnU,35,48,116080,unverified,24,English,clear outside road day
,,,,,,,
Sg5rTYrkpnU,35,48,553067,unverified,33,English,outside road day clear
,,,,,,,
Sg5rTYrkpnU,35,48,408475,unverified,27,English,road day clear outside
,,,,,,,
Sg5rTYrkpnU,35,48,180998,unverified,31,English,day clear outside road
,,,,,,,
Sg5rTYrkpnU,35,48,362812,unverified,24,English,outside clear day road
,,,,,,,
Sg5rTYrkpnU,35,48,161492,unverified,34,English,clear day road outside
,,,,,,,
Sg5rTYrkpnU,35,48,797651,unverified,65,English,day road outside clear
,,,,,,,
Sg5rTYrkpnU,35,48,339861,unverified,46,English,road outside clear day
,,,,,,,
Sg5rTYrkpnU,35,48,818922,unverified,43,English,outside clear day road
,,,,,,,
Sg5rTYrkpnU,35,48,429648,unverified,32,English,clear day road outside
,,,,,,,
Sg5rTYrkpnU,35,48,682611,clean,74,English,day road outside clear
,,,,,,,
Sg5rTYrkpnU,35,48,760882,clean,27,English,road outside clear day
,,,,,,,
-AwoiGR6c8M,10,14,588702,unverified,26,English,inside bright room
,,,,,,,
-AwoiGR6c8M,10,14,588702,unverified,25,English,bright room inside
,,,,,,,
-AwoiGR6c8M,10,14,914223,unverified,21,English,room inside bright
,,,,,,,
-AwoiGR6c8M,10,14,968828,unverified,32,English,inside room bright
,,,,,,,
-AwoiGR6c8M,10,14,436916,unverified,63,English,room bright inside
,,,,,,,
-AwoiGR6c8M,10,14,984231,unverified,14,English,bright inside room
,,,,,,,
f-24IxG9ijw,25,40,588702,unverified,43,English,outside clear beach day
,,,,,,,
f-24IxG9ijw,25,40,968828,unverified,59,English,clear beach day outside
,,,,,,,
f-24IxG9ijw,25,40,458080,unverified,48,English,beach day outside clear
,,,,,,,
f-24IxG9ijw,25,40,984231,unverified,69,English,day outside clear beach
,,,,,,,
f-24IxG9ijw,25,40,116080,unverified,41,English,clear outside beach day
,,,,,,,
f-24IxG9ijw,25,40,408475,unverified,30,English,outside beach day clear
,,,,,,,
f-24IxG9ijw,25,40,553067,unverified,40,English,beach day clear outside
,,,,,,,
f-24IxG9ijw,25,40,180998,unverified,52,English,day clear outside beach
,,,,,,,
f-24IxG9ijw,25,40,339861,unverified,51,English,outside clear day beach
,,,,,,,
f-24IxG9ijw,25,40,615202,unverified,38,English,clear day beach outside
,,,,,,,
f-24IxG9ijw,25,40,818922,unverified,82,English,day beach outside clear
,,,,,,,
f-24IxG9ijw,25,40,161492,unverified,34,English,beach outside clear day
,,,,,,,
f-24IxG9ijw,25,40,797651,unverified,27,English,outside clear day beach
,,,,,,,
f-24IxG9ijw,25,40,984269,unverified,151,English,clear day beach outside
,,,,,,,
f-24IxG9ijw,25,40,429648,unverified,30,English,day beach outside clear
,,,,,,,
f-24IxG9ijw,25,40,280252,clean,75,English,beach outside clear day
,,,,,,,
KUc1cWKXjDc,20,30,649387,unverified,106,English,outside clear lawn day
,,,,,,,
KUc1cWKXjDc,20,30,588702,unverified,76,English,clear lawn day outside
,,,,,,,
KUc1cWKXjDc,20,30,702553,unverified,30,English,lawn day outside clear
,,,,,,,
KUc1cWKXjDc,20,30,362812,unverified,42,English,day outside clear lawn
,,,,,,,
KUc1cWKXjDc,20,30,599659,unverified,21,English,clear outside lawn day
,,,,,,,
KUc1cWKXjDc,20,30,968828,unverified,47,English,outside lawn day clear
,,,,,,,
KUc1cWKXjDc,20,30,436916,unverified,27,English,lawn day clear outside
,,,,,,,
KUc1cWKXjDc,20,30,553067,unverified,33,English,day clear outside lawn
,,,,,,,
KUc1cWKXjDc,20,30,932775,unverified,47,English,outside clear day lawn
,,,,,,,
KUc1cWKXjDc,20,30,180998,unverified,73,English,clear day lawn outside
,,,,,,,
KUc1cWKXjDc,20,30,280252,unverified,49,English,day lawn outside clear
,,,,,,,
KUc1cWKXjDc,20,30,789493,unverified,127,English,lawn outside clear day
,,,,,,,
KUc1cWKXjDc,20,30,818922,unverified,95,English,outside clear day lawn
,,,,,,,
KUc1cWKXjDc,20,30,429648,unverified,38,English,clear day lawn outside
,,,,,,,
KUc1cWKXjDc,20,30,550906,clean,37,English,day lawn outside clear
,,,,,,,
KUc1cWKXjDc,20,30,155632,clean,22,English,lawn outside clear day
,,,,,,,
EVqc7e8JCco,5,15,588702,unverified,43,English,outside cloudy grassland evening
,,,,,,,
EVqc7e8JCco,5,15,588702,unverified,31,English,cloudy grassland evening outside
,,,,,,,
EVqc7e8JCco,5,15,968828,unverified,40,English,grassland evening outside cloudy
,,,,,,,
EVqc7e8JCco,5,15,984231,unverified,21,English,evening outside cloudy pasture
,,,,,,,
EVqc7e8JCco,5,15,896610,unverified,18,English,cloudy outside grassland evening
,,,,,,,
EVqc7e8JCco,5,15,116080,unverified,16,English,outside grassland evening cloudy
,,,,,,,
EVqc7e8JCco,5,15,484638,unverified,49,English,pasture evening cloudy outside
,,,,,,,
EVqc7e8JCco,5,15,116080,unverified,14,English,evening cloudy outside grassland
,,,,,,,
EVqc7e8JCco,5,15,130914,unverified,15,English,outside cloudy evening grassland
,,,,,,,
EVqc7e8JCco,5,15,553067,unverified,31,English,cloudy evening grassland outside
,,,,,,,
EVqc7e8JCco,5,15,408475,unverified,21,English,evening grassland outside cloudy
,,,,,,,
EVqc7e8JCco,5,15,180998,unverified,25,English,Plain outside cloudy evening
,,,,,,,
EVqc7e8JCco,5,15,362812,unverified,10,English,outside cloudy evening grassland
,,,,,,,
EVqc7e8JCco,5,15,339861,unverified,55,English,cloudy evening grassland outside
,,,,,,,
EVqc7e8JCco,5,15,615202,unverified,51,English,evening grassland outside cloudy
,,,,,,,
EVqc7e8JCco,5,15,818922,unverified,97,English,grassland outside cloudy evening
,,,,,,,
kzyFBlNRohs,82,88,588702,unverified,43,English,inside bright room
,,,,,,,
kzyFBlNRohs,82,88,968828,unverified,26,English,bright room inside
,,,,,,,
kzyFBlNRohs,82,88,203142,unverified,15,English,room inside bright
,,,,,,,
kzyFBlNRohs,82,88,984231,unverified,20,English,inside room bright
,,,,,,,
kzyFBlNRohs,82,88,116080,unverified,14,English,room bright inside
,,,,,,,
kzyFBlNRohs,82,88,130914,unverified,10,English,bright inside room
,,,,,,,
kzyFBlNRohs,82,88,408475,unverified,8,English,inside bright living room
,,,,,,,
kzyFBlNRohs,82,88,180998,unverified,34,English,bright living room inside
,,,,,,,
kzyFBlNRohs,82,88,362812,unverified,10,English,living room inside bright
,,,,,,,
kzyFBlNRohs,82,88,339861,unverified,90,English,inside living room bright
,,,,,,,
kzyFBlNRohs,82,88,818922,unverified,33,English,living room bright inside
,,,,,,,
kzyFBlNRohs,82,88,161492,unverified,29,English,bright inside living room
,,,,,,,
27mxaePkYB4,8,14,588702,unverified,57,English,inside bright zoo
,,,,,,,
27mxaePkYB4,8,14,588702,unverified,39,English,bright zoo inside
,,,,,,,
27mxaePkYB4,8,14,340206,unverified,31,English,zoo inside bright
,,,,,,,
27mxaePkYB4,8,14,968828,unverified,39,English,inside zoo bright
,,,,,,,
27mxaePkYB4,8,14,899487,unverified,50,English,zoo bright inside
,,,,,,,
27mxaePkYB4,8,14,203142,unverified,21,English,bright inside zoo
,,,,,,,
fBA_lxUiwSg,2,4,649387,unverified,47,English,inside bright room
,,,,,,,
fBA_lxUiwSg,2,4,588702,unverified,57,English,bright room inside
,,,,,,,
fBA_lxUiwSg,2,4,588702,unverified,218,English,room inside bright
,,,,,,,
fBA_lxUiwSg,2,4,713690,unverified,17,English,inside room bright
,,,,,,,
fBA_lxUiwSg,2,4,968828,unverified,43,English,room bright inside
,,,,,,,
fBA_lxUiwSg,2,4,388403,unverified,40,English,bright inside room
,,,,,,,
fBA_lxUiwSg,2,4,553067,unverified,31,English,inside bright living room
,,,,,,,
fBA_lxUiwSg,2,4,615202,unverified,55,English,bright living room inside
,,,,,,,
fBA_lxUiwSg,2,4,818922,unverified,133,English,living room inside bright
,,,,,,,
fBA_lxUiwSg,2,4,652099,unverified,29,English,inside living room bright
,,,,,,,
fBA_lxUiwSg,2,4,280252,clean,40,English,living room bright inside
,,,,,,,
fBA_lxUiwSg,2,4,155632,clean,27,English,bright inside living room
,,,,,,,
LyYJiKxHZz0,0,10,588702,unverified,62,English,outside clear street day
,,,,,,,
LyYJiKxHZz0,0,10,968828,unverified,49,English,clear road day outside
,,,,,,,
LyYJiKxHZz0,0,10,458080,unverified,131,English,road day outside clear
,,,,,,,
LyYJiKxHZz0,0,10,436916,unverified,16,English,day outside clear road
,,,,,,,
LyYJiKxHZz0,0,10,116080,unverified,13,English,clear outside road day
,,,,,,,
LyYJiKxHZz0,0,10,984231,unverified,31,English,outside road day clear
,,,,,,,
LyYJiKxHZz0,0,10,130914,unverified,22,English,street day clear outside
,,,,,,,
LyYJiKxHZz0,0,10,553067,unverified,33,English,day clear outside road
,,,,,,,
LyYJiKxHZz0,0,10,408475,unverified,17,English,outside clear day street
,,,,,,,
LyYJiKxHZz0,0,10,180998,unverified,37,English,clear day street outside
,,,,,,,
LyYJiKxHZz0,0,10,197912,unverified,87,English,day road outside clear
,,,,,,,
LyYJiKxHZz0,0,10,339861,unverified,73,English,road outside clear day
,,,,,,,
LyYJiKxHZz0,0,10,615202,unverified,38,English,outside clear day road
,,,,,,,
LyYJiKxHZz0,0,10,818922,unverified,69,English,clear day street outside
,,,,,,,
LyYJiKxHZz0,0,10,161492,unverified,38,English,day street outside clear
,,,,,,,
LyYJiKxHZz0,0,10,797651,unverified,29,English,road outside clear day
,,,,,,,
62I8I4sCPPQ,12,30,649387,unverified,86,English,outside clear lake day
,,,,,,,
62I8I4sCPPQ,12,30,588702,unverified,62,English,clear river day outside
,,,,,,,
62I8I4sCPPQ,12,30,588702,unverified,53,English,forest day outside clear
,,,,,,,
62I8I4sCPPQ,12,30,702553,unverified,32,English,day outside clear river
,,,,,,,
62I8I4sCPPQ,12,30,362812,unverified,39,English,clear outside river day
,,,,,,,
62I8I4sCPPQ,12,30,968828,unverified,43,English,outside lake day clear
,,,,,,,
62I8I4sCPPQ,12,30,408475,unverified,23,English,river day clear outside
,,,,,,,
62I8I4sCPPQ,12,30,553067,unverified,39,English,day clear outside river
,,,,,,,
62I8I4sCPPQ,12,30,197912,unverified,22,English,outside clear day river
,,,,,,,
62I8I4sCPPQ,12,30,280252,unverified,15,English,clear day river outside
,,,,,,,
62I8I4sCPPQ,12,30,615202,unverified,61,English,day forest outside clear
,,,,,,,
62I8I4sCPPQ,12,30,818922,unverified,79,English,lake outside clear day
,,,,,,,
62I8I4sCPPQ,12,30,429648,unverified,30,English,outside clear day river
,,,,,,,
62I8I4sCPPQ,12,30,550906,clean,26,English,clear day river outside
,,,,,,,
62I8I4sCPPQ,12,30,760882,clean,30,English,day river outside clear
,,,,,,,
62I8I4sCPPQ,12,30,617730,clean,31,English,lake outside clear day
,,,,,,,
htry5uxX0-Y,45,52,588702,unverified,39,English,inside dark room
,,,,,,,
htry5uxX0-Y,45,52,588702,unverified,35,English,dark room inside
,,,,,,,
htry5uxX0-Y,45,52,553067,unverified,35,English,room inside dark
,,,,,,,
htry5uxX0-Y,45,52,408475,unverified,14,English,inside room dark
,,,,,,,
htry5uxX0-Y,45,52,968828,unverified,46,English,room dark inside
,,,,,,,
htry5uxX0-Y,45,52,539419,unverified,23,English,dark inside room
,,,,,,,
htry5uxX0-Y,45,52,550906,clean,21,English,inside dark bedroom
,,,,,,,
htry5uxX0-Y,45,52,381885,clean,56,English,dark bedroom inside
,,,,,,,
htry5uxX0-Y,45,52,374994,clean,15,English,bedroom inside dark
,,,,,,,
htry5uxX0-Y,45,52,625932,clean,26,English,inside bedroom dark
,,,,,,,
htry5uxX0-Y,45,52,155632,clean,22,English,bedroom dark inside
,,,,,,,
htry5uxX0-Y,45,52,295615,clean,45,English,dark inside bedroom
,,,,,,,
yU5sxW9bErQ,0,17,588702,unverified,70,English,outside clear park day
,,,,,,,
yU5sxW9bErQ,0,17,968828,unverified,79,English,clear park day outside
,,,,,,,
yU5sxW9bErQ,0,17,922727,clean,65,English,opening day outside clear
,,,,,,,
yU5sxW9bErQ,0,17,155632,clean,54,English,day outside clear park
,,,,,,,
yU5sxW9bErQ,0,17,295615,clean,47,English,clear outside park day
,,,,,,,
yU5sxW9bErQ,0,17,381885,clean,66,English,outside park day clear
,,,,,,,
yU5sxW9bErQ,0,17,888508,clean,28,English,park day clear outside
,,,,,,,
yU5sxW9bErQ,0,17,374994,clean,23,English,day clear outside park
,,,,,,,
yU5sxW9bErQ,0,17,625932,clean,30,English,outside clear day park
,,,,,,,
yU5sxW9bErQ,0,17,135141,clean,30,English,clear day opening outside
,,,,,,,
yU5sxW9bErQ,0,17,615204,clean,79,English,day park outside clear
,,,,,,,
yU5sxW9bErQ,0,17,772960,clean,179,English,park outside clear day
,,,,,,,
yU5sxW9bErQ,0,17,280252,clean,40,English,outside clear day park
,,,,,,,
yU5sxW9bErQ,0,17,215924,clean,42,English,clear day park outside
,,,,,,,
yU5sxW9bErQ,0,17,550906,clean,30,English,day park outside clear
,,,,,,,
yU5sxW9bErQ,0,17,297776,clean,55,English,park outside clear day
,,,,,,,
WG0J2B19ZT8,1,33,588702,unverified,101,English,inside bright room
,,,,,,,
WG0J2B19ZT8,1,33,588702,unverified,30,English,bright room inside
,,,,,,,
WG0J2B19ZT8,1,33,968828,unverified,79,English,room inside bright
,,,,,,,
WG0J2B19ZT8,1,33,458080,unverified,262,English,inside room bright
,,,,,,,
WG0J2B19ZT8,1,33,116080,unverified,215,English,room bright inside
,,,,,,,
WG0J2B19ZT8,1,33,984231,unverified,19,English,bright inside room
,,,,,,,
iarsmqA3dck,19,25,588702,unverified,204,English,outside clear grassland day
,,,,,,,
iarsmqA3dck,19,25,588702,unverified,44,English,clear grassland day outside
,,,,,,,
iarsmqA3dck,19,25,713690,unverified,539,English,grassland day outside clear
,,,,,,,
iarsmqA3dck,19,25,702553,unverified,48,English,day outside clear grassland
,,,,,,,
iarsmqA3dck,19,25,968828,unverified,67,English,clear outside grassland day
,,,,,,,
iarsmqA3dck,19,25,497691,unverified,52,English,outside grassland day clear
,,,,,,,
iarsmqA3dck,19,25,408475,unverified,13,English,grassland day clear outside
,,,,,,,
iarsmqA3dck,19,25,553067,unverified,28,English,day clear outside grassland
,,,,,,,
iarsmqA3dck,19,25,818922,unverified,74,English,outside clear day grassland
,,,,,,,
iarsmqA3dck,19,25,429648,unverified,29,English,clear day grassland outside
,,,,,,,
iarsmqA3dck,19,25,550906,clean,59,English,day grassland outside clear
,,,,,,,
iarsmqA3dck,19,25,135621,clean,54,English,grassland outside clear day
,,,,,,,
iarsmqA3dck,19,25,772960,clean,505,English,outside clear day grassland
,,,,,,,
iarsmqA3dck,19,25,615204,clean,56,English,clear day grassland outside
,,,,,,,
iarsmqA3dck,19,25,374994,clean,26,English,day grassland outside clear
,,,,,,,
iarsmqA3dck,19,25,825347,clean,20,English,grassland outside clear day
,,,,,,,
Z-An1QQ66f0,13,25,588702,unverified,50,English,outside clear street day
,,,,,,,
Z-An1QQ66f0,13,25,588702,unverified,47,English,clear street day outside
,,,,,,,
Z-An1QQ66f0,13,25,909988,unverified,67,English,road day outside clear
,,,,,,,
Z-An1QQ66f0,13,25,968828,unverified,51,English,day outside clear road
,,,,,,,
Z-An1QQ66f0,13,25,553067,unverified,40,English,clear outside road day
,,,,,,,
Z-An1QQ66f0,13,25,197912,unverified,124,English,outside road day clear
,,,,,,,
Z-An1QQ66f0,13,25,818922,unverified,38,English,street day clear outside
,,,,,,,
Z-An1QQ66f0,13,25,550906,clean,61,English,day clear outside road
,,,,,,,
Z-An1QQ66f0,13,25,280252,clean,53,English,outside clear day road
,,,,,,,
Z-An1QQ66f0,13,25,435773,clean,30,English,clear day road outside
,,,,,,,
Z-An1QQ66f0,13,25,309959,clean,21,English,day street outside clear
,,,,,,,
Z-An1QQ66f0,13,25,295615,clean,71,English,street outside clear day
,,,,,,,
Z-An1QQ66f0,13,25,135621,clean,88,English,outside clear day street
,,,,,,,
Z-An1QQ66f0,13,25,760882,clean,38,English,clear day road outside
,,,,,,,
Z-An1QQ66f0,13,25,625932,clean,39,English,day road outside clear
,,,,,,,
Z-An1QQ66f0,13,25,922727,clean,42,English,road outside clear day
,,,,,,,
wFPmKChNrhU,3,11,588702,unverified,37,English,outside clear grassland day
,,,,,,,
wFPmKChNrhU,3,11,588702,unverified,36,English,clear pasture day outside
,,,,,,,
wFPmKChNrhU,3,11,702553,unverified,30,English,grassland day outside clear
,,,,,,,
wFPmKChNrhU,3,11,968828,unverified,45,English,day outside clear grassland
,,,,,,,
wFPmKChNrhU,3,11,388403,unverified,57,English,clear outside pasture day
,,,,,,,
wFPmKChNrhU,3,11,599659,unverified,22,English,outside grassland day clear
,,,,,,,
wFPmKChNrhU,3,11,408475,unverified,10,English,grassland day clear outside
,,,,,,,
wFPmKChNrhU,3,11,553067,unverified,33,English,day clear outside pasture
,,,,,,,
wFPmKChNrhU,3,11,280252,unverified,59,English,outside clear day Plain
,,,,,,,
wFPmKChNrhU,3,11,789493,unverified,127,English,clear day Plain outside
,,,,,,,
wFPmKChNrhU,3,11,818922,unverified,58,English,day grassland outside clear
,,,,,,,
wFPmKChNrhU,3,11,615202,unverified,88,English,grassland outside clear day
,,,,,,,
wFPmKChNrhU,3,11,429648,unverified,34,English,outside clear day grassland
,,,,,,,
wFPmKChNrhU,3,11,550906,clean,25,English,clear day grassland outside
,,,,,,,
wFPmKChNrhU,3,11,807872,clean,26,English,day grassland outside clear
,,,,,,,
wFPmKChNrhU,3,11,169605,clean,1104,English,grassland outside clear day
,,,,,,,
bruzcOyIGeg,4,12,649387,unverified,41,English,inside bright office
,,,,,,,
bruzcOyIGeg,4,12,588702,unverified,47,English,bright office inside
,,,,,,,
bruzcOyIGeg,4,12,588702,unverified,34,English,office inside bright
,,,,,,,
bruzcOyIGeg,4,12,702553,unverified,38,English,inside office bright
,,,,,,,
bruzcOyIGeg,4,12,209436,unverified,69,English,office bright inside
,,,,,,,
bruzcOyIGeg,4,12,968828,unverified,41,English,bright inside office
,,,,,,,
5x_OGEdO6Z8,0,21,588702,unverified,1048,English,inside bright washroom
,,,,,,,
5x_OGEdO6Z8,0,21,588702,unverified,42,English,bright washroom inside
,,,,,,,
5x_OGEdO6Z8,0,21,702553,unverified,39,English,washroom inside bright
,,,,,,,
5x_OGEdO6Z8,0,21,968828,unverified,48,English,inside washroom bright
,,,,,,,
5x_OGEdO6Z8,0,21,896610,unverified,46,English,washroom bright inside
,,,,,,,
5x_OGEdO6Z8,0,21,553067,unverified,42,English,bright inside washroom
,,,,,,,
5x_OGEdO6Z8,0,21,280252,unverified,48,English,inside bright restroom
,,,,,,,
5x_OGEdO6Z8,0,21,197912,unverified,180,English,bright restroom inside
,,,,,,,
